setupScript,fail5MessageTextOffsetX,0.03,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,fail5MessageTextOffsetY,0.015,,y: vertical (+up),,trialStagesMessages
setupScript,fail5MessageTextRotationZ,15,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,fail5MessageType,cartoon,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
setupScript,liftMessageBackgroundColorAlpha,0.3,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,liftMessageBackgroundColorB,0.3,,,,trialStagesMessages
setupScript,liftMessageBackgroundColorG,0.65,,,,trialStagesMessages
setupScript,liftMessageBackgroundColorR,0.2,Bubble color.,,,trialStagesMessages
setupScript,liftMessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,liftMessageFontSize,5,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,liftMessagePositionX,0,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,liftMessagePositionY,0.5,,y: vertical (+up),,trialStagesMessages
setupScript,liftMessagePositionZ,3.5,,z: depth (+forward),,trialStagesMessages
setupScript,liftMessageSizeX,10,Size of the message bubble,,,trialStagesMessages
setupScript,liftMessageSizeY,5,,,,trialStagesMessages
setupScript,liftMessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,liftMessageTextColorB,0,,,,trialStagesMessages
setupScript,liftMessageTextColorG,0,,,,trialStagesMessages
setupScript,liftMessageTextColorR,1,Text color.,,,trialStagesMessages
setupScript,liftMessageTextOffsetX,0,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,liftMessageTextOffsetY,0,,y: vertical (+up),,trialStagesMessages
setupScript,liftMessageTextRotationZ,0,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,liftMessageType,rectangle,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
setupScript,originMessageBackgroundColorAlpha,0.3,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,originMessageBackgroundColorB,0.3,,,,trialStagesMessages
setupScript,originMessageBackgroundColorG,0.65,,,,trialStagesMessages
setupScript,originMessageBackgroundColorR,0.2,Bubble color.,,,trialStagesMessages
setupScript,originMessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,originMessageFontSize,5,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,originMessagePositionX,0,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,originMessagePositionY,0.2,,y: vertical (+up),,trialStagesMessages
setupScript,originMessagePositionZ,3.5,,z: depth (+forward),,trialStagesMessages
setupScript,originMessageSizeX,10,Size of the message bubble,,,trialStagesMessages
setupScript,originMessageSizeY,5,,,,trialStagesMessages
setupScript,originMessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,originMessageTextColorB,0,,,,trialStagesMessages
setupScript,originMessageTextColorG,0,,,,trialStagesMessages
setupScript,originMessageTextColorR,1,Text color.,,,trialStagesMessages
setupScript,originMessageTextOffsetX,0,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,originMessageTextOffsetY,0,,y: vertical (+up),,trialStagesMessages
setupScript,originMessageTextRotationZ,0,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,originMessageType,rectangle,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
setupScript,successMessageBackgroundColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,successMessageBackgroundColorB,0,,,,trialStagesMessages
setupScript,successMessageBackgroundColorG,0.6,,,,trialStagesMessages
setupScript,successMessageBackgroundColorR,0,Bubble color.,,,trialStagesMessages
setupScript,successMessageBackgroundRotationZ,0,Bubble rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of text rotation),,trialStagesMessages
setupScript,successMessageFontSize,1,in Unity TextMeshPro units.,Font size = 1 corresponds to text height ~ 0.1 meters (with ascender/descender characters like 'l'/'p'),,trialStagesMessages
setupScript,successMessagePositionX,0.4,Bubble position relative to initial headset position.,x: lateral (+right),,trialStagesMessages
setupScript,successMessagePositionY,0.3,,y: vertical (+up),,trialStagesMessages
setupScript,successMessagePositionZ,0.6,,z: depth (+forward),,trialStagesMessages
setupScript,successMessageSizeX,0.55,Size of the message bubble,,,trialStagesMessages
setupScript,successMessageSizeY,0.4,,,,trialStagesMessages
setupScript,successMessageTextColorAlpha,1,Alpha = opacity, (0 to 1; 0 =  invisible to 1 = fully opaque / visible),,trialStagesMessages
setupScript,successMessageTextColorB,1,,,,trialStagesMessages
setupScript,successMessageTextColorG,1,,,,trialStagesMessages
setupScript,successMessageTextColorR,1,Text color.,,,trialStagesMessages
setupScript,successMessageTextOffsetX,0.03,Text position relative to the center of the bubble.,x: lateral (+right),,trialStagesMessages
setupScript,successMessageTextOffsetY,0.015,,y: vertical (+up),,trialStagesMessages
setupScript,successMessageTextRotationZ,15,Text rotation ,(positive = counterclockwise / left tilt; negative = cw / right. Independent of bubble rotation),,trialStagesMessages
setupScript,successMessageType,cartoon,Shape of the message bubble,(''cartoon'' = cloud-shaped),,trialStagesMessages
